link,time,tweet,topic_idx,topic,similarity
https://x.com/toshio_tamogami/status/1818016837424255406,2024-07-29T20:12:45+00:00,朝鮮王朝の最後の皇太子である李垠りぎん殿下は10歳の時から日本で生活をされた。日本の皇族と同じように学習院を卒業され陸軍士官学校の29期生として卒業され終戦時日本陸軍の陸軍中将であった。この方の下に日本の皇族梨本宮方子(まさこ様が嫁がれた。昭和天皇の有力なお妃候補であった方だ。イギリスなど白人国家の王朝から植民地インドなどの王朝に嫁に行くことはなかった。日本の朝鮮に対する対応は植民地の扱いではない,15,パートナーシップ制度,0.24825804
https://x.com/toshio_tamogami/status/1733222103363801358,2023-12-08T20:28:45+00:00,真珠湾攻撃は日本海軍が実施した。しかし級戦犯とされた軍人は陸軍だけで海軍にはいない。更に真珠湾攻撃は東京裁判では全く裁判事案にならなかった。ここにアメリカの狡猾な思惑がある。これを裁判にかけると真珠湾攻撃が宣戦布告なき卑怯な攻撃ではなかったこと、アメリカが日本に第1撃を打たせるために工作していたことなどが全てばれてしまうからだ。東京裁判は裁判に名を借りた茶番だった,18,都職員のチャットGPT使用,0.24771333
https://x.com/toshio_tamogami/status/1714093443209924938,2023-10-17T01:38:17+00:00,靖国神社の秋季例大祭が始まった。岸田総理が真榊を奉納したそうだが靖国参拝は避けている。しかし総理の靖国参拝を恒例化することなしに我が国が東京裁判史観から脱却し強い日本を取り戻すことは出来ない。中国韓国などは当然日本の総理が実施すべき靖国参拝も出来ないのだから、外交交渉では日本に無茶苦茶言っても大丈夫と判断しているであろう,2,神宮外苑の再開発,0.24615818
https://x.com/toshio_tamogami/status/1812981009258074368,2024-07-15T22:42:10+00:00,バイデン大統領は米国の影の政府デープステイトに操られている大統領だと言われている。これに対しトランプ氏はデープステイトをぶっ潰すと言った。今回のトランプ氏銃撃の背景にはデープステイトとの戦いがあるのかもしれない。トランプ氏の唱える米国第一主義がデープステイトの利益を損なうからだ。しかしトランプ氏は強い。日本にも日本第一を唱える強い総理が誕生して欲しいものだ。 ディープステイトは一般的に存在を認められておらず、このポストでも存在を立証する根拠が書かれていません。 より詳細な説明は以下のリンク先をご参照ください,4,選挙妨害対策,0.24600366
https://x.com/toshio_tamogami/status/1852086706109059119,2024-10-31T20:34:15+00:00,政治家の本音。国の守りが大事だと言うが、政治家の子息が自衛隊にはほとんど入らない。危険だし社会的地位も低いから。女性が輝く社会と言いながら政治家の奥方は輝いている人がいない。金持ちの奥方も輝いていない。生活は間に合っており会社勤めなどしないで家にいて欲しいから。政府は貧乏人の奥方だけに働けと言っているのだ。女性や外国人を安い労働力として使いたいから。お父さんが働けば奥さんと子供3人ぐらいは食っていける昔の日本を取り戻して欲しいものだ,4,選挙妨害対策,0.24530414
https://x.com/toshio_tamogami/status/1880438848410513595,2025-01-18T02:15:32+00:00,元農水省官僚山下一仁氏のを見た。昨年の米不足騒動などが起きたのは、農水省、農林関係議員、農協が国民の食糧安全保障の名を語りながら自らの利益を優先し過ぎて国民に安価で安定したコメの提供を軽視していたからだという。政治は国民の幸せのためにある。税では財務省及び関係議員の酷さが指摘されているが、日本の政治、行政は総合的に見直しが必要なのかもしれない,9,ふるさと納税制度の見直し,0.24404195
https://x.com/toshio_tamogami/status/1733629334395793412,2023-12-09T23:26:57+00:00,大東亜戦争は聖戦であった。我が国は米国に追い詰められて追い詰められてやむを得ず立ち上がったのであり決してやらなくてもいい戦争に訴えたわけではない。その結果戦闘には敗れたが白人国家の全世界植民地計画を止め人種平等の世界をつくるために大いに貢献した。東京裁判史観に毒されている多くの日本国民が目覚めないと我が国の政治は米国追随が続き富を継続的に搾り取られる,4,選挙妨害対策,0.24360453
https://x.com/toshio_tamogami/status/1920967642502025220,2025-05-09T22:22:30+00:00,西田昌司議員が沖縄ひめゆりの塔の発言を謝罪し撤回した。バカなことだ。これで日本を取り戻すことはこれまでよりまた難しくなった。この夏の参議院選を考えての自民党執行部の判断だが、これで自民党の負けは大きくなる。西田議員には頑張ってもらいたかったが残念だ。国民の皆様に訴えたい。このやるやる詐欺政党の自民党を解散させましょう。減税も財政支出の拡大も出来ないし、この30年間国民生活を貧しくして来たのは自民党なのだ。自民党を終わらせないと私たちの生活は果てしなく貧しくなるだけだ,9,ふるさと納税制度の見直し,0.24225274
https://x.com/toshio_tamogami/status/1730783000370270395,2023-12-02T02:56:38+00:00,本日、こちらに登壇します。会場でお会いしましょう,10,地下シェルターの整備計画,0.24220854
https://x.com/toshio_tamogami/status/1732500439961317887,2023-12-06T20:41:07+00:00,公明党の山口代表は5日の記者会見で日英伊共同開発の次期戦闘機の第三国輸出に反対の意を表明した。武器輸出は他国に対し外交交渉上の優位性を確保するうえで極めていい事だということを理解できていない。日米関係を考えれば分かりそうなものだが、軍事力は悪というに仕掛けられた自虐史観のままだ。自民党は公明党との連立でどんどん立党の精神から離れていく,18,都職員のチャットGPT使用,0.24096256
https://x.com/toshio_tamogami/status/1924628568283480536,2025-05-20T00:49:43+00:00,江藤農水相の米は支援者から頂いており買ったことがないという発言、この時期に敢えてマスコミなどの前で言う必要のない不用意な発言ではある。しかし他の議員などが発言を取り消せとか大臣を辞任せよと言って騒ぐほどのことではないと思う。取り消したところで江藤大臣が今後とも米をもらい続けることは変わらない。なんやかんやと他人の発言を攻撃したい輩がいる。発言にいちいち気を遣うような国になって欲しくない。いいじゃないかそれくらい。国会内に「いいじゃないかそれくらい委員会」でも作ってはどうか,18,都職員のチャットGPT使用,0.24079487
https://x.com/toshio_tamogami/status/1874566107027382533,2025-01-01T21:19:22+00:00,昨日靖国神社に初詣に行った来ました。参道には長い列ができて40分ぐらい並んだ後の参拝となりました。参拝では国家のために、家族のために、子供や孫のためにと尊い命を捧げられた英霊の皆様に感謝の誠を念じて参りました。英霊の皆様のおかげで今日がある。今年こそ日本再興元年にしたいものです,15,パートナーシップ制度,0.24050695
https://x.com/toshio_tamogami/status/1899960473174655031,2025-03-12T23:07:31+00:00,宮崎県日章学園九州国際高校という高等学校がある。生徒の9割が中国人留学生という。入学式や卒業式で中国の国旗が掲げられ中国の国歌が歌われるという。今回の高校授業料の無償化はこのような高校にも適用されるとか。中国の日本侵略の前線基地のような学校をどうして日本が維持するのか。こんな学校廃止すればよい,0,高校授業料の「実質無償化,0.23966396
https://x.com/toshio_tamogami/status/1705389742031073482,2023-09-23T01:12:53+00:00,米国がウクライナに長射程のミサイルを供与すると発表した。その時期などについては明らかでないが米国はウクライナの劣勢を助け戦争が長引くことを狙っている可能性がある。戦争特需で儲かるからだ。ウクライナの犠牲のもとに他の国は金儲けが出来る。国際社会は腹黒い。露とウクライナの戦争を早期に終わらせる様努力してくれる他国はない,0,高校授業料の「実質無償化,0.2395755
https://x.com/toshio_tamogami/status/1781055909378318738,2024-04-18T20:23:13+00:00,大麻は大東亜戦争までは神社のしめ縄などを始めとして日本国民の生活と密接にかかわってきた。しかし戦後神社弱体化と張力に強い大麻糸の代わりに米国の鋼線を使わせる意図をもってが、大した毒性もないのに薬物に指定した。だから現在大麻を薬物に指定している主要国は日本と韓国だけである。もうそろそろ大麻の薬物指定を解除してもいいのではないか,18,都職員のチャットGPT使用,0.23947775
https://x.com/toshio_tamogami/status/1771265725518475598,2024-03-22T20:00:32+00:00,キャンベル米国務副長官が21日東京の記者会見で日本との協力が大切と言った。最近米国要人の日米安保が日本を守るといった発言が多いように思うが、ウクライナの戦闘に米は参加しない。ブダペスト協定があるにも拘らずだ。中国の日本侵攻があっても米は参戦しないことは明らかだ。日本防衛が今までの米国頼りだけでいいわけがない。自分の国を自分で守る態勢に向けて着実に歩を進めるべきだ,18,都職員のチャットGPT使用,0.23915994
https://x.com/toshio_tamogami/status/1817685081898782990,2024-07-28T22:14:29+00:00,朝鮮出身の日本軍人で洪 思翊(ホンサイク陸軍中将がいる。硫黄島で勇名を馳せた栗林忠道中将と陸士同期で26期だ。また蒋介石も陸士入校前の隊付き教育を新潟の高田の連隊で実施、陸軍士官学校に入学したが辛亥革命の影響で間もなく帰国した。我が国は朝鮮人も中国人も士官学校に入れて将校にしようとしていた。米英蘭などはアジア諸国民をそれぞれの国の将校にしようとしたことなどはない,18,都職員のチャットGPT使用,0.23827222
https://x.com/toshio_tamogami/status/1860099914350624834,2024-11-22T23:15:53+00:00,トランプ氏は米国第一を主張するが、日本に対しても日本第一で行けばいいじゃないかとも言っているという。安倍総理には日本も核武装したらいいと言ったそうだ。日本が米国の被保護国から自立するチャンスが来たのではないかと思う。歴代総理は自分の国を自分で守ることを主張するが具体的努力がなされたことはない。今こそ国家自立のために、憲法改正、主要兵器の国産化による防衛力強化、核武装を進める時だ,15,パートナーシップ制度,0.23762193
https://x.com/toshio_tamogami/status/1808630866924679550,2024-07-03T22:36:16+00:00,我が国はの対日占領基本法である現日本国憲法の改正が戦後80年を迎えようとしているのにまだ実施できない。そのため正規日本軍を持てず米国に国を守って貰うことから抜け出せず米国の意を忖度する対米従属国家であり続けている。それが我が国の国益を大きく損なっている。憲法96条の規定では憲法改正は無理だ。教育勅語の廃止決議と同じように国会で過半数の賛成で無効決議をするというやり方がある。ぜひ政府に検討してもらいたい,0,高校授業料の「実質無償化,0.2364249
https://x.com/toshio_tamogami/status/1726357190280364218,2023-11-19T21:50:02+00:00,16日サンフランシスコで行われた日中首脳会談で処理水の海洋放出について中国の前向きの言葉は得られず習近平主席は相変わらず核汚染水という言葉を使って日本に何か譲歩を迫っている。日本も中国にお願いするだけではなく相手の痛いところを攻撃することを考えるべきではないか。攻撃は最大の防御である。お願いを聞いてくれるような相手ではない,14,PFAS問題,0.23621799
https://x.com/toshio_tamogami/status/1709685557885112787,2023-10-04T21:42:56+00:00,我が国では平和と軍事を対立的に捉える人が多い。軍事は平和を達成するための手段であると考えないと安全保障政策が進まない。軍事力の強化は戦争をするために行うのではない。戦争をしないために行うのだ。強い軍事力こそが敵の侵略を抑止する。プロレスラーに飛び掛かるバカはいない,10,地下シェルターの整備計画,0.23600689
https://x.com/toshio_tamogami/status/1880027380284289327,2025-01-16T23:00:31+00:00,ダイレクト出版から田母神俊雄のリーダー論がビデオ販売されております。多くの皆様に見て頂ければ幸いです,18,都職員のチャットGPT使用,0.2357757
https://x.com/toshio_tamogami/status/1724572403597185406,2023-11-14T23:37:56+00:00,日本の防衛は戦闘機やミサイル、暗号、情報交換装置など米国に依存している。そのためこの30年以上も米国の意を忖度した経済財政政策、通商産業政策などが続き日本弱体化が続いてきた。自分の国を自分で守る態勢を造り日本の国益を守ることが出来る政治を目指してもらいたいものだ。米国は決して日本の国益を守ってはくれない,8,税の偏在是正措置,0.23558703
https://x.com/toshio_tamogami/status/1718732577035678154,2023-10-29T20:52:33+00:00,米国は日本が米国に頼る現状維持が国益だから日本の憲法改正も本音では反対だろうし日中露韓などの間で適当にもめごとがあり団結しないことを画策しているであろう。国際政治は腹黒い。頼れるのは自分だけなのだ。自分の国を自分で守ることが出来る軍事力と法整備が必要だ。自民党も法案を通すのと同じくらい憲法改正の努力をして欲しいものだ,8,税の偏在是正措置,0.23539606
https://x.com/toshio_tamogami/status/1741230055370748045,2023-12-30T22:49:30+00:00,皆様おはようございます。今年1年間私のにお付き合い頂き大変ありがとうございました。日本でも世界でもいろいろなことがありました。我が国も国民生活を守るため上手く対応していくことが必要です。来年も引き続き発信して参ります。よろしくお願い致します。どうぞよいお年をお迎え下さい,10,地下シェルターの整備計画,0.23508911
https://x.com/toshio_tamogami/status/1850330213709992370,2024-10-27T00:14:35+00:00,昨日は東京都港区南麻布の曹渓寺で2時間ほど雅楽を楽しませて頂きました。なかなかいいものでした。私の断片的教養が深まった感じがしました,3,都庁舎のプロジェクションマッピング,0.2347532
https://x.com/toshio_tamogami/status/1898873428637352442,2025-03-09T23:07:59+00:00,は全米民主主義基金と訳されているようです,15,パートナーシップ制度,0.23383865
https://x.com/toshio_tamogami/status/1892083513454670026,2025-02-19T05:27:17+00:00,中国は国家管理のもとに外国大学への留学生に誓約書を書かせてスパイ養成をしていることが分かっている。今米英独仏蘭など欧米諸国はこれに気づいて中国からの留学生受け入れ縮小に急速に動いている。そういう中で我が国だけが中国は勿論、他の国からの移民拡大に舵を切っている。外国人を当てにしない国づくりが必要だ。諸外国の移民受け入れ失敗の例に学ぶべきだ,18,都職員のチャットGPT使用,0.23221377
https://x.com/toshio_tamogami/status/1803383432019628315,2024-06-19T11:04:50+00:00,あすの9時、活動の安全を祈願して靖國神社に参拝にまいります。英霊の方に気迫をいただいてまいります,10,地下シェルターの整備計画,0.23120424
https://x.com/toshio_tamogami/status/1906483070137778304,2025-03-30T23:05:59+00:00,3月29日大東亜戦争の最も激しい戦闘が行われたと言われる硫黄島で日米合同の慰霊祭が行われた。石破首相と日米の防衛大臣も参加した。硫黄島の戦闘では、戦力で日本をはるかに圧倒する米軍の戦死者が日本の戦死者を上回った。米軍は日本軍の強さに驚いた。日本軍の強さの源泉は祖国の歴史に対する誇り、肉親同胞と郷土に対する愛情だと分析した米国は戦後の東京裁判でこれを徹底的に壊す策略を実行した。その影響から日本は今なお抜け出られずに苦しんでいる。歴史認識を正すことが日本再興の基盤である,10,地下シェルターの整備計画,0.2311888
https://x.com/toshio_tamogami/status/1784165235911209383,2024-04-27T10:18:35+00:00,本日は今から米陸軍士官学校ウエストポイントに行って世界の士官候補生など48チームが競う模擬戦闘競技会を見てきます。防衛大学校も参加しているので後輩たちを応援して来ます。頑張って欲しいものです。毎年今の時期に行われています,13,五輪施設の後利用の見直し,0.23042569
https://x.com/toshio_tamogami/status/1806696106006614072,2024-06-28T14:28:13+00:00,皆様本日は大雨が降る中で私の声に耳を傾けて頂き大変ありがとうございました。武蔵小山駅商店街の練り歩きでは蓮舫さんが応援に来てくれました。実は練り歩きの反対側の方向から蓮舫さんが練り歩きを実施しており商店街の真ん中で出くわしたということです。握手をしてお互いに頑張りましょうと声をかけ通り過ぎました,10,地下シェルターの整備計画,0.23005804
https://x.com/toshio_tamogami/status/1750611962797674811,2024-01-25T20:09:51+00:00,私は時代劇が好きだ。昨日は久しぶりに時間があったので家でテレビ時代劇チャンネルを長時間見てしまいました。必殺仕掛人、暴れん坊将軍、八百八町夢日記など、みんな1時間で完結する。しかも最後に正義が現れ、悪党どもが必ずやっつけられ町に平和が訪れる。気持ちがいい。現在の日本をダメにしようとする悪党どももやっつけて欲しいものだ,3,都庁舎のプロジェクションマッピング,0.22812909
https://x.com/toshio_tamogami/status/1875680031294550123,2025-01-04T23:05:42+00:00,日本製鉄による スティール買収は、米国政府の命令で成立しないことになった。買収協定の細部は知らないが、買収が成立しない場合、日本製鉄がスティールに800億円の賠償金を払わなければいけないという。米国政府の命令で日本製鉄が損害を被る、なんとも理不尽に思える。しかも違法行為でもないのに。日本政府はこれに全く感知しなくてよいのか,0,高校授業料の「実質無償化,0.22789432
https://x.com/toshio_tamogami/status/1725258048435060887,2023-11-16T21:02:27+00:00,日本が米国との戦争に負けて奪われた最大のものは日本軍である。戦後78年、日本は未だに正規日本軍を取り戻すことが出来ずにいる。国家の自立とは軍の自立なのだ。だから自衛隊が米軍から自立して戦力発揮できる態勢にならなければ日本の国は自立できない。憲法を改正し自衛隊を正規日本軍として位置付けるとともに主要兵器は国産にして自衛隊を米軍から自立させることが必要だ。それが国家の自立なのだ,8,税の偏在是正措置,0.22773862
https://x.com/toshio_tamogami/status/1797722263615357228,2024-06-03T20:09:22+00:00,戦争以前に経済侵略がある、情報戦、認知戦がある、外国人に土地を買われる、だから軍事力のことばかり言っていてもしょうがないという人がいる。しかしそれらは軍事力の均衡があって初めて対処可能なのだ。軍事力を軽視する人たちの情報戦に騙されてはいけない。そして軍事侵攻以外は突然起きることではなく対処に余裕時間があるのだ,18,都職員のチャットGPT使用,0.227427
https://x.com/toshio_tamogami/status/1778158834034614680,2024-04-10T20:31:17+00:00,岸田総理は訪米しアーリントン墓地で献花。しかし日本の英霊が眠る靖国神社には参拝しない。首相は国のあり方としてこれに疑問を抱くことはないのか。首相が靖国参拝しないことは、韓国や中国などに対し外交では戦わず屈すると宣言をしていることだ。今後とも無茶苦茶を言われ続けることだろう,18,都職員のチャットGPT使用,0.227361
https://x.com/toshio_tamogami/status/1767334167577292894,2024-03-11T23:37:55+00:00,公明党がようやく日英伊共同開発の戦闘機の海外輸出を認めることになった。軍や武器は平和を壊すものという先入観があるようだが、それは平和のためにあるということを理解していない。戦争を抑止するには強い軍が必要なのだ。軍事力が弱いと敵の侵攻を招く。プロレスラーに飛び掛かるバカはいない,10,地下シェルターの整備計画,0.22702783
https://x.com/toshio_tamogami/status/1926425022718947394,2025-05-24T23:48:11+00:00,日曜日で時間があったので参政党代表神谷宗幣君のユーチューブを見ていた。感動した。彼の日本及び日本国民を思う魂の叫びを皆様にも聞いて欲しい。参政党が大きくなれば日本は強い国になると思う。 . 神谷宗幣30年間景気は実は良かった、国民だけが貧しくされたんです 引用元 ダイジェスト本編素材「いらすとや」「イラスト」「ビデオ」チャンネルについて当チャンネルの動画は、政治やニュースをわかりやすく理解していただくことを目的としている為,17,外国人労働者の増加,0.22670704
https://x.com/toshio_tamogami/status/1837969835659350276,2024-09-22T21:38:51+00:00,橋本元総理は米国の国債を売りたい衝動に駆られると言った後病没した。中川元財務大臣は日本の核武装について考えるべきと言った後酩酊状態で記者会見、その後死亡した。安倍元総理は日本を取り戻すと言いながら何者かに狙撃され死亡した。これらの人たちは強さを感じさせる政治家だった。橋本氏も中川氏も殺された可能性がある。国際社会に向け強い発言をすると暗殺されるかもしれない。しかし国の指導的立場に立つ政治家は殺したければ殺してみろというくらいの強い覚悟を持って国益を守る行動と発言をすべきだと思う,18,都職員のチャットGPT使用,0.22520754
https://x.com/toshio_tamogami/status/1890525741223129213,2025-02-14T22:17:15+00:00,沖縄県石垣島に来ています。本日は当地の尖閣神社で例大祭が行なわれます。尖閣諸島周辺の安全を祈願するために全国から5060名ほどの人たちが集まるようです。私も尖閣神社の滑川宮司の案内で参加することになりました。早く魚釣島に尖閣神社が設置できることを祈りたいものです,2,神宮外苑の再開発,0.22518826
https://x.com/toshio_tamogami/status/1802802700612198893,2024-06-17T20:37:12+00:00,国をリードする政治家には国家国民のためという高い志と困難があってもへこたれず熱く燃え続けるという強い精神力が必要だと思う。私は自衛隊在職時から「志は高く熱く燃える」という言葉を座右の銘として自らを戒めてきた。日本の政治家が弱いと言われるが、殺したい奴は殺してみろというくらいの強い意志を持って困難に立ち向かってもらいたい,10,地下シェルターの整備計画,0.2248964
https://x.com/toshio_tamogami/status/1827304794643648675,2024-08-24T11:19:47+00:00,イタリア海軍の空母カブールが、22日海自横須賀基地に初めて寄港した。27日まで停泊し海自との交流などを実施するが、日本も早く空母を持つべきだ。諸外国が普通に持っているものを攻撃的兵器はダメとか言っている日本政府もいい加減自らの手足を縛ることをやめたらどうか。戦後教育の修正が必要だ,10,地下シェルターの整備計画,0.22432119
https://x.com/toshio_tamogami/status/1815501764755612073,2024-07-22T21:38:45+00:00,皆様おはようございます。昨日私は76歳の誕生日を迎えました。多くの皆様からお祝いのメッセージを頂戴致しました。ありがとうございます。これからも体力、知力の続く限りなどで私の思いを発信して行きたいと思います。どう見ても75歳にしか見えないと言われるように頑張って参ります。引き続きどうぞ宜しくお願い致します,15,パートナーシップ制度,0.22326244
https://x.com/toshio_tamogami/status/1797371661509177517,2024-06-02T20:56:12+00:00,軍事力を強化するのは戦争をしないためである。国際社会で常識とされるこの見解を理解できない日本国民が多い。今なお日本が攻撃しなければ戦争は起きないという東京裁判史観に毒されたままである。中国が日本侵略を企てることはないというのか。尖閣で何が起きているのか目を開いて見たらどうか。自衛隊が強ければ中国は日本侵略をあきらめるのだ。これが抑止だ,18,都職員のチャットGPT使用,0.22322848
https://x.com/toshio_tamogami/status/1896309091473268940,2025-03-02T21:18:13+00:00,ウクライナ戦争から分かるように自力で戦争に勝てない国が他国の援助で戦争に勝つことはない。他国は戦争特需による金儲けが狙いであり戦争の勝敗などどうでもいいのだ。万が一日中戦争が起きた時、米国は軍事支援はするだろうが戦闘に参加して日本の勝利を求めることはない。日米同盟はあくまでも戦争抑止の条約であり、米国の戦闘参加を義務付けていると考えるのは危険である。自分の国を自分で守れるように核武装を含む自衛隊の戦力強化と憲法改正が必要だ,8,税の偏在是正措置,0.22244208
https://x.com/toshio_tamogami/status/1720936206769459222,2023-11-04T22:48:59+00:00,多くの国の外交は軍事力をバックに、ふざけたことを言うとぶん殴るぞという態勢で行われる。その気迫で相手国が動く。しかし我が国の外交は軍事力の行使を前提にしていない。我が国の外交は「ふざけたことを言うと話し合うぞ」という外交なのだ。これでは外交交渉で負けっ放しになる,18,都職員のチャットGPT使用,0.22113898
https://x.com/toshio_tamogami/status/1709327232785842267,2023-10-03T21:59:04+00:00,中国が軍事力を拡大し台湾や日本に触手を伸ばそうとしている。我が国は自衛隊の戦力を強化して中国が行動に出ることを未然に抑止しなければならない。戦争抑止にかかる費用は戦争被害の復旧に要する費用よりははるかに安いのだ。この時に玉城沖縄県知事は日本の防衛態勢の強化を邪魔しているのではないか,7,少子化対策と高齢者福祉,0.2205576
https://x.com/toshio_tamogami/status/1706063859898048988,2023-09-24T21:51:35+00:00,私の主張がダイレクト出版から発売になりました。皆様に見て頂ければ幸いです,0,高校授業料の「実質無償化,0.21927206
https://x.com/toshio_tamogami/status/1747184478534152477,2024-01-16T09:10:15+00:00,総理は毎年正月沢山の部下を連れて伊勢神宮に参拝する。これが全く問題にならないが陸幕副長が部下を連れて靖国参拝をしたら問題だという。靖国参拝に慎重である政治家は日本ではなく中韓などに味方している。そして今回の件はあれほど差別に拘る人たちが平気で自衛隊を差別しているのではないか,1,公立小中学校の給食費補助,0.219242
https://x.com/toshio_tamogami/status/1916651468213690822,2025-04-28T00:31:34+00:00,1952年昭和27年の今日、わが国は米国の統治から解放されて独立した。しかしあれから73年も経つのに我が国は今なお米国に守って貰う態勢から抜け出ていない。この間政権を殆ど担っていた自民党が国家自立の努力をしなかったからだ。その結果米国の意を忖度した政治が続き国民の富は奪われ続けている。国家自立のためには軍事的に自立することが必要だ。軍事力を強化し、憲法を改正し正規日本軍を持つことだ。まずは主要兵器の国産化から始めなければならない,0,高校授業料の「実質無償化,0.21861917
https://x.com/toshio_tamogami/status/1888342947231650293,2025-02-08T21:43:36+00:00,日米首脳会談は良好な雰囲気の内に終了したようだ。石破総理も国民の多くもほっと胸をなでおろしているというところか。しかしこれほど米国の意向が気になるのは日本が国の守りを米国に頼りすぎているからだ。そして米国の意向を忖度した政治が続く。日本第一で国益を追求できないでいる。我が国は国家の自立に向けて一歩ずつ歩を進めるべきだ。そのためには主要兵器の国産化から始めなければならない,18,都職員のチャットGPT使用,0.21856545
https://x.com/toshio_tamogami/status/1806319619680129353,2024-06-27T13:32:11+00:00,本日は曇り基調の天気でしたがそれでも街宣活動には暑い一日でした。私の白い肌もすっかり黒くなってしまいました。本日もまた多くの皆さまの御支援、御協力ありがとうございました。演説の現場で多くの皆様に激励して頂きました。明日もまた頑張ります,10,地下シェルターの整備計画,0.2167347
https://x.com/toshio_tamogami/status/1907890547563643175,2025-04-03T20:18:48+00:00,ミャンマー地震の映像で高層ビルがどうしてあのような崩れ方をするのか不思議に思っていたが、門田隆将氏のこのツイートで納得。それにしても中国企業にモノづくりを発注するのは極めて危険である。 門田隆将 1 ミャンマー大地震の影響でタイのバンコクで中国企業が建設中の33階建ビルが倒壊タイのペートンタン首相は怒りを隠せず事故直後に崩壊現場から文書を持ち出そうとした中国人4人もタイ警察に逮捕された中国の新築高層マンションの梁と柱が空洞や砂だったりする映像が次されている恐ろしい,17,外国人労働者の増加,0.21643478
https://x.com/toshio_tamogami/status/1852467256070160709,2024-11-01T21:46:25+00:00,ナショナリズムは我が国の伝統、文化を維持し発展させようとする考え方であるが、による日本否定の洗脳教育が行われた結果、今では悪の代名詞みたいに言われている。そのためグローバリズムに簡単に取り込まれ日本解体が進み、今我が国は衰退途上国状態にある。グローバリズムは世界の金持ちが諸国の伝統文化などはお構いなしに自分たちの金儲けのために主張していることだ。今こそ我が国は健全なナショナリズムを取り戻さなければならない,2,神宮外苑の再開発,0.21546274
https://x.com/toshio_tamogami/status/1892330388921413698,2025-02-19T21:48:17+00:00,中国は自動車運転免許に関するジュネーブ条約に加盟しておらず中国の免許は国際免許を取るのが大変だ。しかし日本は本条約に加盟しており、日本の免許は申請により簡単に国際免許になる。そこで最近では中国人に簡単に免許を与える日本で免許を取り日本経由で中国人が国際免許を取っていることが多いそうだ。こんなに簡単に日本が中国人に利用されていいものか,15,パートナーシップ制度,0.21424022
https://x.com/toshio_tamogami/status/1854624329159655924,2024-11-07T20:37:51+00:00,米国の影の政府と言われるデープステートが第2次大戦終了後も世界の戦争勃発を画策し、米国は第2次大戦終了後も24回の戦争を行ってきた。トランプ氏はデープステートをぶっ潰すと言っているので今後戦争は起きにくくなるだろう。しかしデープステートは彼らの金儲けのために米国政府を動かしてきたのと同時に米国マスコミも支配しているのでこれからも注意は必要だ,2,神宮外苑の再開発,0.21370918
https://x.com/toshio_tamogami/status/1823834822986621039,2024-08-14T21:31:21+00:00,岸田総理が次の総裁選に不出馬を宣言した。勝てないと思ったからだと思う。しかしよかった。岸田総理では誇りある日本を取り戻すことは出来ないし、豊かな国民生活も実現できない。この3年間の実績で証明済みだ。靖国参拝を見送り中朝などの言い分に味方する。減税が必要なのに増税で国民を苦しめる。この人は税が国家事業の財源だと思っているのではないか,18,都職員のチャットGPT使用,0.21231668
https://x.com/toshio_tamogami/status/1695612851153760476,2023-08-27T01:43:01+00:00,私の思いを述べてみました。皆様に見て頂きたくご紹介申し上げます,18,都職員のチャットGPT使用,0.21127594
https://x.com/toshio_tamogami/status/1728268644705341617,2023-11-25T04:25:29+00:00,本日、九州福岡にて講演スタートいたしました,18,都職員のチャットGPT使用,0.21070611
https://x.com/toshio_tamogami/status/1748820976316686559,2024-01-20T21:33:06+00:00,ウクライナの戦争を見れば、核武装国中国が日本を侵略した時にアメリカは戦争には参加しないことが明らかになった。これまで我が国はアメリカが一緒に戦ってくれるという前提で国の守りを考えてきたが日本は独自で戦うしかないのだ。国家防衛の態勢強化を急がなければ危険である。日米安保条約は抑止のための条約であり万が一抑止が破綻した時には機能しない確率が高い。我が国の政治に危機感が足りない,10,地下シェルターの整備計画,0.20961915
https://x.com/toshio_tamogami/status/1714409927689773465,2023-10-17T22:35:53+00:00,私が総代を仰せつかっている靖国会では本日皆様集合して昇殿参拝を行います。戦後の東京裁判で不必要なしかも負けると分かっていた戦争を一部軍人が引き起こし国民に大被害を与えたとする嘘の歴史がによって強制された。歴史は戦勝国が作る。だから一時戦勝国アメリカの歴史観が正しいとされてしまうが早くそれを抜け出して誇りある我が国の歴史を取り戻さなければならない。我の先人がバカばかりだったわけではない。英霊の皆様のおかげで今日の日本があるのだ,2,神宮外苑の再開発,0.20683515
https://x.com/toshio_tamogami/status/1798137808730923217,2024-06-04T23:40:36+00:00,子供たちを戦場に送るなと言う人達がいる。しかし日本が侵略を受ければ国土が戦場になり否応なしに戦場に送り込まれるのだ。戦わざるを得ないのだ。この人たちは日本が他国を侵略し攻撃することでしか戦争は起きないと思っている。東京裁判で埋め込まれた日本悪玉国家論から抜け出せないでいる,5,歌舞伎町や「トー横キッズ」問題,0.20528612
https://x.com/toshio_tamogami/status/1731786149038104991,2023-12-04T21:22:47+00:00,歴史は戦勝国が作る。米国との戦争に負けた日本は占領下で米国から見た歴史を強制された。正義の国アメリカ、極悪非道の国日本という構図の歴史である。そしてそれが占領後も続くように米国は大学の学長、総長に反日主義者を当て、日教組も作った。そして敗戦利得者としてポストを得たそれらの人たちは米国が作った歴史を今も日本で教え続ける。日本の真実の歴史を取り戻すために日本政府は格段の努力を講ずるべきだ。このままでは日本は沈没を続けるだろう,2,神宮外苑の再開発,0.20462072
